"","ID","trial","chosen","reward","rt","session","reward1","reward2","reward3","reward4"
"54044",271,44,0,48,452,1,48,56,57,56
"54045",271,45,2,57,773,1,44,49,57,69
"54046",271,46,2,58,576,1,47,48,58,62
"54047",271,47,2,57,398,1,59,54,57,65
"54048",271,48,3,67,501,1,53,48,57,67
"54049",271,49,3,63,790,1,51,49,50,63
"54050",271,50,1,44,979,1,48,44,51,63
"54051",271,51,2,50,421,1,53,38,50,54
"54052",271,52,0,60,489,1,60,38,46,58
"54053",271,53,3,59,569,1,52,37,48,59
"54054",271,54,0,51,877,1,51,46,45,54
"54055",271,55,0,51,824,1,51,38,44,60
"54056",271,56,3,60,579,1,59,39,45,60
"54057",271,57,1,40,744,1,48,40,44,46
"54058",271,58,2,52,692,1,57,47,52,49
"54059",271,59,2,52,818,1,54,42,52,44
"54060",271,60,2,59,642,1,53,42,59,48
"54061",271,61,2,50,1054,1,50,45,50,41
"54062",271,62,0,53,485,1,53,46,64,52
"54063",271,63,3,55,802,1,54,53,70,55
"54064",271,64,1,45,457,1,49,45,59,48
"54065",271,65,2,66,569,1,47,39,66,53
"54066",271,66,2,62,567,1,45,33,62,50
"54067",271,67,2,62,372,1,57,46,62,54
"54068",271,68,2,58,465,1,44,48,58,55
"54069",271,69,3,63,638,1,48,42,57,63
"54070",271,70,3,53,489,1,52,48,47,53
"54071",271,71,3,63,410,1,44,34,51,63
"54072",271,72,2,50,278,1,42,41,50,64
"54073",271,73,1,47,636,1,45,47,49,53
"54074",271,74,0,39,444,1,39,50,44,60
"54075",271,75,3,52,784,1,49,50,41,52
"54076",271,76,2,50,571,1,51,52,50,53
"54077",271,77,1,54,881,1,48,54,51,58
"54078",271,78,1,46,699,1,45,46,63,54
"54079",271,79,2,63,670,1,51,43,63,55
"54080",271,80,2,63,717,1,50,54,63,60
"54081",271,81,2,66,453,1,50,46,66,53
"54082",271,82,2,67,568,1,41,47,67,55
"54083",271,83,2,68,538,1,40,44,68,58
"54084",271,84,2,74,540,1,41,48,74,54
"54085",271,85,2,81,526,1,47,50,81,59
"54086",271,86,2,70,565,1,46,49,70,65
"54087",271,87,2,78,619,1,41,49,78,56
"54088",271,88,2,78,583,1,44,58,78,59
"54089",271,89,2,81,530,1,48,68,81,60
"54090",271,90,2,78,552,1,51,62,78,60
"54091",271,91,2,86,577,1,52,60,86,57
"54092",271,92,2,77,586,1,41,66,77,63
"54093",271,93,2,74,548,1,50,64,74,63
"54094",271,94,2,84,507,1,45,62,84,63
"54095",271,95,2,81,534,1,41,67,81,60
"54096",271,96,2,82,502,1,48,67,82,69
"54097",271,97,2,71,551,1,46,73,71,66
"54098",271,98,3,68,60,1,36,69,80,68
"54099",271,99,1,65,462,1,43,65,74,62
"54100",271,100,0,46,345,1,46,65,88,68
"54101",271,101,2,78,448,1,38,69,78,65
"54102",271,102,2,71,492,1,46,58,71,64
"54103",271,103,2,73,568,1,46,51,73,66
"54104",271,104,2,85,532,1,46,53,85,61
"54105",271,105,2,78,499,1,52,52,78,69
"54106",271,106,2,81,490,1,48,50,81,70
"54107",271,107,2,73,897,1,55,56,73,61
"54108",271,108,2,74,518,1,54,58,74,66
"54109",271,109,2,74,542,1,54,53,74,66
"54110",271,110,3,61,378,1,49,53,76,61
"54111",271,111,1,45,254,1,48,45,78,59
"54112",271,112,0,47,428,1,47,46,77,65
"54113",271,113,2,73,343,1,46,39,73,70
"54114",271,114,2,71,485,1,46,48,71,68
"54115",271,115,2,68,449,1,45,43,68,71
"54116",271,116,2,64,725,1,42,54,64,82
"54117",271,117,2,57,452,1,45,48,57,77
"54118",271,118,3,66,467,1,30,54,61,66
"54119",271,119,3,66,514,1,43,52,58,66
"54120",271,120,3,71,489,1,53,50,59,71
"54121",271,121,3,68,530,1,41,55,58,68
"54122",271,122,3,65,636,1,56,48,52,65
"54123",271,123,3,69,520,1,48,36,58,69
"54124",271,124,1,49,455,1,58,49,66,69
"54125",271,125,2,48,372,1,52,50,48,69
"54126",271,126,0,50,313,1,50,55,61,67
"54127",271,127,3,69,545,1,51,48,54,69
"54128",271,128,3,75,588,1,52,52,57,75
"54129",271,129,3,70,477,1,46,59,52,70
"54130",271,130,3,73,446,1,41,52,50,73
"54131",271,131,3,79,473,1,44,64,50,79
"54132",271,132,3,74,464,1,41,62,60,74
"54133",271,133,3,65,465,1,44,58,60,65
"54134",271,134,3,75,468,1,40,53,53,75
"54135",271,135,3,66,450,1,42,52,54,66
"54136",271,136,3,67,467,1,37,53,55,67
"54137",271,137,3,67,594,1,36,56,56,67
"54138",271,138,3,58,515,1,32,52,68,58
"54139",271,139,2,62,555,1,28,60,62,62
"54140",271,140,1,50,266,1,40,50,60,62
"54141",271,141,0,27,285,1,27,64,64,58
"54142",271,142,2,64,629,1,30,59,64,58
"54143",271,143,2,58,500,1,28,60,58,64
"54144",271,144,2,52,549,1,30,58,52,58
"54145",271,145,3,67,338,1,37,62,61,67
"54146",271,146,1,53,232,1,31,53,57,67
"54147",271,147,0,33,294,1,33,58,55,68
"54148",271,148,3,62,526,1,31,56,64,62
"54149",271,149,3,53,462,1,22,52,59,53
"54150",271,150,2,52,568,1,41,58,52,58
"54151",271,151,1,57,273,1,41,57,53,59
"54152",271,152,0,35,149,1,35,53,48,66
"54153",271,153,1,52,1323,1,33,52,61,58
"54154",271,154,1,54,469,1,34,54,55,64
"54155",271,155,2,64,539,1,23,51,64,62
"54156",271,156,3,58,460,1,22,45,41,58
"54157",271,157,2,47,442,1,29,46,47,60
"54158",271,158,3,61,1017,1,27,40,40,61
"54159",271,159,3,57,510,1,33,46,40,57
"54160",271,160,0,27,700,1,27,47,49,61
"54161",271,161,2,43,511,1,32,51,43,62
"54162",271,162,1,58,544,1,31,58,46,67
"54163",271,163,3,64,470,1,26,51,50,64
"54164",271,164,3,69,381,1,33,55,58,69
"54165",271,165,3,65,427,1,33,49,49,65
"54166",271,166,3,53,396,1,26,49,57,53
"54167",271,167,2,55,808,1,30,55,55,54
"54168",271,168,1,55,268,1,24,55,50,63
"54169",271,169,0,24,369,1,24,57,45,64
"54170",271,170,2,52,765,1,30,54,52,64
"54171",271,171,2,44,428,1,35,43,44,56
"54172",271,172,1,56,451,1,21,56,48,67
"54173",271,173,1,53,432,1,33,53,42,64
"54174",271,174,1,41,437,1,30,41,51,56
"54175",271,175,3,61,463,1,24,54,52,61
"54176",271,176,3,60,400,1,35,57,50,60
"54177",271,177,3,49,404,1,31,57,48,49
"54178",271,178,0,31,593,1,31,60,46,51
"54179",271,179,1,71,781,1,41,71,48,53
"54180",271,180,2,40,491,1,38,67,40,58
"54181",271,181,3,51,359,1,41,60,41,51
"54182",271,182,1,57,190,1,48,57,46,40
"54183",271,183,1,52,318,1,49,52,38,42
"54184",271,184,2,45,614,1,51,53,45,45
"54185",271,185,3,43,419,1,59,58,45,43
"54186",271,186,3,52,580,1,47,45,53,52
"54187",271,187,1,45,363,1,62,45,48,40
"54188",271,188,0,52,618,1,52,44,49,45
"54189",271,189,2,55,542,1,54,47,55,52
"54190",271,190,3,46,482,1,55,47,50,46
"54191",271,191,1,46,725,1,55,46,49,51
"54192",271,192,2,56,781,1,44,55,56,40
"54193",271,193,3,41,550,1,46,44,51,41
"54194",271,194,2,61,283,1,40,38,61,58
"54195",271,195,2,54,548,1,44,48,54,57
"54196",271,196,3,45,859,1,43,47,56,45
"54197",271,197,0,38,338,1,38,49,66,49
"54198",271,198,2,62,733,1,39,54,62,42
"54199",271,199,1,54,478,1,37,54,60,42
"54200",271,200,2,57,443,1,46,51,57,38
"54201",272,1,2,51,7140,1,46,47,51,51
"54202",272,2,1,52,2550,1,51,52,45,55
"54203",272,3,3,51,2207,1,60,54,49,51
"54204",272,4,0,55,1098,1,55,51,43,51
"54205",272,5,0,47,1090,1,47,52,45,65
"54206",272,6,1,58,965,1,51,58,40,64
"54207",272,7,1,54,1044,1,58,54,39,59
"54208",272,8,2,29,786,1,47,57,29,62
"54209",272,9,3,61,930,1,48,53,39,61
"54210",272,10,3,69,1052,1,54,58,28,69
"54211",272,11,3,61,943,1,51,51,21,61
"54212",272,12,3,65,907,1,53,58,35,65
"54213",272,13,3,59,865,1,52,59,30,59
"54214",272,14,3,68,881,1,43,65,29,68
"54215",272,15,3,52,762,1,30,58,36,52
"54216",272,16,3,47,877,1,42,61,34,47
"54217",272,17,1,63,672,1,41,63,33,51
"54218",272,18,1,62,1139,1,37,62,44,57
"54219",272,19,1,61,850,1,34,61,32,49
"54220",272,20,1,58,737,1,36,58,45,52
"54221",272,21,0,31,663,1,31,57,35,41
"54222",272,22,2,45,997,1,34,70,45,52
"54223",272,23,3,48,599,1,36,63,35,48
"54224",272,24,1,66,839,1,43,66,38,59
"54225",272,25,1,69,723,1,36,69,47,57
"54226",272,26,1,74,674,1,32,74,45,56
"54227",272,27,1,64,659,1,43,64,42,60
"54228",272,28,1,72,620,1,41,72,35,63
"54229",272,29,1,76,603,1,35,76,48,66
"54230",272,30,1,75,606,1,39,75,49,65
"54231",272,31,1,78,618,1,35,78,50,52
"54232",272,32,1,71,629,1,34,71,56,60
"54233",272,33,1,75,957,1,36,75,56,56
"54234",272,34,1,54,635,1,39,54,52,59
"54235",272,35,2,48,773,1,47,64,48,67
"54236",272,36,3,62,619,1,43,63,45,62
"54237",272,37,3,48,718,1,41,64,49,48
"54238",272,38,0,41,842,1,41,67,54,67
"54239",272,39,0,45,781,1,45,61,45,51
"54240",272,40,1,57,814,1,43,57,49,59
"54241",272,41,1,41,886,1,44,41,53,56
"54242",272,42,2,57,674,1,51,48,57,58
"54243",272,43,3,59,480,1,45,45,50,59
"54244",272,44,3,56,559,1,48,56,57,56
"54245",272,45,3,69,787,1,44,49,57,69
"54246",272,46,3,62,783,1,47,48,58,62
"54247",272,47,3,65,596,1,59,54,57,65
"54248",272,48,3,67,674,1,53,48,57,67
"54249",272,49,3,63,602,1,51,49,50,63
"54250",272,50,3,63,651,1,48,44,51,63
"54251",272,51,3,54,622,1,53,38,50,54
"54252",272,52,3,58,746,1,60,38,46,58
"54253",272,53,3,59,638,1,52,37,48,59
"54254",272,54,3,54,593,1,51,46,45,54
"54255",272,55,1,38,631,1,51,38,44,60
"54256",272,56,2,45,756,1,59,39,45,60
"54257",272,57,0,48,711,1,48,40,44,46
"54258",272,58,3,49,569,1,57,47,52,49
"54259",272,59,3,44,825,1,54,42,52,44
"54260",272,60,2,59,897,1,53,42,59,48
"54261",272,61,2,50,950,1,50,45,50,41
"54262",272,62,1,46,720,1,53,46,64,52
"54263",272,63,0,54,497,1,54,53,70,55
"54264",272,64,0,49,781,1,49,45,59,48
"54265",272,65,2,66,645,1,47,39,66,53
"54266",272,66,2,62,691,1,45,33,62,50
"54267",272,67,2,62,625,1,57,46,62,54
"54268",272,68,2,58,504,1,44,48,58,55
"54269",272,69,2,57,656,1,48,42,57,63
"54270",272,70,2,47,597,1,52,48,47,53
"54271",272,71,3,63,762,1,44,34,51,63
"54272",272,72,3,64,677,1,42,41,50,64
"54273",272,73,3,53,602,1,45,47,49,53
"54274",272,74,3,60,734,1,39,50,44,60
"54275",272,75,3,52,595,1,49,50,41,52
"54276",272,76,1,52,878,1,51,52,50,53
"54277",272,77,0,48,980,1,48,54,51,58
"54278",272,78,2,63,544,1,45,46,63,54
"54279",272,79,2,63,559,1,51,43,63,55
"54280",272,80,2,63,599,1,50,54,63,60
"54281",272,81,2,66,577,1,50,46,66,53
"54282",272,82,2,67,582,1,41,47,67,55
"54283",272,83,2,68,629,1,40,44,68,58
"54284",272,84,2,74,592,1,41,48,74,54
"54285",272,85,2,81,563,1,47,50,81,59
"54286",272,86,2,70,572,1,46,49,70,65
"54287",272,87,2,78,625,1,41,49,78,56
"54288",272,88,2,78,1069,1,44,58,78,59
"54289",272,89,2,81,1002,1,48,68,81,60
"54290",272,90,2,78,533,1,51,62,78,60
"54291",272,91,2,86,503,1,52,60,86,57
"54292",272,92,2,77,657,1,41,66,77,63
"54293",272,93,2,74,654,1,50,64,74,63
"54294",272,94,2,84,576,1,45,62,84,63
"54295",272,95,2,81,549,1,41,67,81,60
"54296",272,96,2,82,572,1,48,67,82,69
"54297",272,97,2,71,587,1,46,73,71,66
"54298",272,98,2,80,530,1,36,69,80,68
"54299",272,99,2,74,510,1,43,65,74,62
"54300",272,100,2,88,595,1,46,65,88,68
"54301",272,101,2,78,614,1,38,69,78,65
"54302",272,102,2,71,558,1,46,58,71,64
"54303",272,103,2,73,706,1,46,51,73,66
"54304",272,104,2,85,537,1,46,53,85,61
"54305",272,105,2,78,611,1,52,52,78,69
"54306",272,106,2,81,565,1,48,50,81,70
"54307",272,107,2,73,519,1,55,56,73,61
"54308",272,108,2,74,565,1,54,58,74,66
"54309",272,109,2,74,484,1,54,53,74,66
"54310",272,110,2,76,493,1,49,53,76,61
"54311",272,111,2,78,528,1,48,45,78,59
"54312",272,112,2,77,703,1,47,46,77,65
"54313",272,113,2,73,524,1,46,39,73,70
"54314",272,114,2,71,614,1,46,48,71,68
"54315",272,115,2,68,634,1,45,43,68,71
"54316",272,116,2,64,566,1,42,54,64,82
"54317",272,117,2,57,550,1,45,48,57,77
"54318",272,118,3,66,649,1,30,54,61,66
"54319",272,119,3,66,603,1,43,52,58,66
"54320",272,120,3,71,404,1,53,50,59,71
"54321",272,121,3,68,547,1,41,55,58,68
"54322",272,122,3,65,615,1,56,48,52,65
"54323",272,123,3,69,540,1,48,36,58,69
"54324",272,124,3,69,555,1,58,49,66,69
"54325",272,125,3,69,445,1,52,50,48,69
"54326",272,126,3,67,470,1,50,55,61,67
"54327",272,127,3,69,521,1,51,48,54,69
"54328",272,128,3,75,630,1,52,52,57,75
"54329",272,129,3,70,655,1,46,59,52,70
"54330",272,130,3,73,598,1,41,52,50,73
"54331",272,131,3,79,627,1,44,64,50,79
"54332",272,132,3,74,600,1,41,62,60,74
"54333",272,133,3,65,615,1,44,58,60,65
"54334",272,134,3,75,586,1,40,53,53,75
"54335",272,135,3,66,649,1,42,52,54,66
"54336",272,136,3,67,611,1,37,53,55,67
"54337",272,137,3,67,612,1,36,56,56,67
"54338",272,138,3,58,606,1,32,52,68,58
"54339",272,139,0,28,711,1,28,60,62,62
"54340",272,140,1,50,608,1,40,50,60,62
"54341",272,141,2,64,540,1,27,64,64,58
"54342",272,142,3,58,765,1,30,59,64,58
"54343",272,143,2,58,450,1,28,60,58,64
"54344",272,144,3,58,681,1,30,58,52,58
"54345",272,145,2,61,526,1,37,62,61,67
"54346",272,146,3,67,575,1,31,53,57,67
"54347",272,147,3,68,637,1,33,58,55,68
"54348",272,148,3,62,511,1,31,56,64,62
"54349",272,149,2,59,533,1,22,52,59,53
"54350",272,150,2,52,611,1,41,58,52,58
"54351",272,151,3,59,426,1,41,57,53,59
"54352",272,152,3,66,464,1,35,53,48,66
"54353",272,153,3,58,565,1,33,52,61,58
"54354",272,154,3,64,530,1,34,54,55,64
"54355",272,155,3,62,538,1,23,51,64,62
"54356",272,156,3,58,499,1,22,45,41,58
"54357",272,157,3,60,546,1,29,46,47,60
"54358",272,158,3,61,453,1,27,40,40,61
"54359",272,159,3,57,763,1,33,46,40,57
"54360",272,160,2,49,612,1,27,47,49,61
"54361",272,161,1,51,709,1,32,51,43,62
"54362",272,162,0,31,342,1,31,58,46,67
"54363",272,163,3,64,565,1,26,51,50,64
"54364",272,164,3,69,442,1,33,55,58,69
"54365",272,165,3,65,423,1,33,49,49,65
"54366",272,166,3,53,450,1,26,49,57,53
"54367",272,167,3,54,637,1,30,55,55,54
"54368",272,168,3,63,403,1,24,55,50,63
"54369",272,169,2,45,347,1,24,57,45,64
"54370",272,170,2,52,516,1,30,54,52,64
"54371",272,171,1,43,343,1,35,43,44,56
"54372",272,172,0,21,206,1,21,56,48,67
"54373",272,173,3,64,509,1,33,53,42,64
"54374",272,174,3,56,400,1,30,41,51,56
"54375",272,175,3,61,378,1,24,54,52,61
"54376",272,176,3,60,801,1,35,57,50,60
"54377",272,177,3,49,387,1,31,57,48,49
"54378",272,178,3,51,407,1,31,60,46,51
"54379",272,179,1,71,1335,1,41,71,48,53
"54380",272,180,1,67,1155,1,38,67,40,58
"54381",272,181,1,60,562,1,41,60,41,51
"54382",272,182,1,57,466,1,48,57,46,40
"54383",272,183,1,52,410,1,49,52,38,42
"54384",272,184,1,53,462,1,51,53,45,45
"54385",272,185,1,58,614,1,59,58,45,43
"54386",272,186,1,45,520,1,47,45,53,52
"54387",272,187,2,48,351,1,62,45,48,40
"54388",272,188,3,45,437,1,52,44,49,45
"54389",272,189,0,54,614,1,54,47,55,52
"54390",272,190,0,55,546,1,55,47,50,46
"54391",272,191,0,55,373,1,55,46,49,51
"54392",272,192,0,44,535,1,44,55,56,40
"54393",272,193,2,51,617,1,46,44,51,41
"54394",272,194,1,38,587,1,40,38,61,58
"54395",272,195,3,57,565,1,44,48,54,57
"54396",272,196,3,45,546,1,43,47,56,45
"54397",272,197,1,49,659,1,38,49,66,49
"54398",272,198,2,62,534,1,39,54,62,42
"54399",272,199,2,60,612,1,37,54,60,42
"54400",272,200,2,57,834,1,46,51,57,38
"54401",273,1,0,46,1894,1,46,47,51,51
"54402",273,2,1,52,1182,1,51,52,45,55
"54403",273,3,2,49,828,1,60,54,49,51
"54404",273,4,3,51,749,1,55,51,43,51
"54405",273,5,0,47,718,1,47,52,45,65
"54406",273,6,1,58,640,1,51,58,40,64
"54407",273,7,2,39,603,1,58,54,39,59
"54408",273,8,3,62,483,1,47,57,29,62
"54409",273,9,1,53,795,1,48,53,39,61
"54410",273,10,3,69,631,1,54,58,28,69
"54411",273,11,1,51,591,1,51,51,21,61
"54412",273,12,3,65,578,1,53,58,35,65
"54413",273,13,3,59,676,1,52,59,30,59
"54414",273,14,3,68,683,1,43,65,29,68
"54415",273,15,3,52,685,1,30,58,36,52
"54416",273,16,3,47,643,1,42,61,34,47
"54417",273,17,3,51,888,1,41,63,33,51
"54418",273,18,3,57,645,1,37,62,44,57
"54419",273,19,3,49,675,1,34,61,32,49
"54420",273,20,0,36,686,1,36,58,45,52
"54421",273,21,1,57,836,1,31,57,35,41
"54422",273,22,2,45,656,1,34,70,45,52
"54423",273,23,1,63,639,1,36,63,35,48
"54424",273,24,1,66,674,1,43,66,38,59
"54425",273,25,1,69,600,1,36,69,47,57
"54426",273,26,1,74,703,1,32,74,45,56
"54427",273,27,1,64,693,1,43,64,42,60
"54428",273,28,1,72,646,1,41,72,35,63
"54429",273,29,1,76,590,1,35,76,48,66
"54430",273,30,1,75,610,1,39,75,49,65
"54431",273,31,1,78,604,1,35,78,50,52
"54432",273,32,1,71,590,1,34,71,56,60
"54433",273,33,1,75,530,1,36,75,56,56
"54434",273,34,1,54,544,1,39,54,52,59
"54435",273,35,3,67,1189,1,47,64,48,67
"54436",273,36,3,62,1273,1,43,63,45,62
"54437",273,37,2,49,745,1,41,64,49,48
"54438",273,38,3,67,588,1,41,67,54,67
"54439",273,39,3,51,742,1,45,61,45,51
"54440",273,40,3,59,617,1,43,57,49,59
"54441",273,41,0,44,1366,1,44,41,53,56
"54442",273,42,1,48,753,1,51,48,57,58
"54443",273,43,2,50,744,1,45,45,50,59
"54444",273,44,3,56,642,1,48,56,57,56
"54445",273,45,3,69,657,1,44,49,57,69
"54446",273,46,3,62,728,1,47,48,58,62
"54447",273,47,3,65,620,1,59,54,57,65
"54448",273,48,3,67,547,1,53,48,57,67
"54449",273,49,3,63,556,1,51,49,50,63
"54450",273,50,3,63,632,1,48,44,51,63
"54451",273,51,3,54,778,1,53,38,50,54
"54452",273,52,0,60,955,1,60,38,46,58
"54453",273,53,1,37,688,1,52,37,48,59
"54454",273,54,0,51,846,1,51,46,45,54
"54455",273,55,2,44,703,1,51,38,44,60
"54456",273,56,3,60,631,1,59,39,45,60
"54457",273,57,3,46,699,1,48,40,44,46
"54458",273,58,0,57,635,1,57,47,52,49
"54459",273,59,1,42,1115,1,54,42,52,44
"54460",273,60,0,53,595,1,53,42,59,48
"54461",273,61,3,41,497,1,50,45,50,41
"54462",273,62,2,64,690,1,53,46,64,52
"54463",273,63,2,70,622,1,54,53,70,55
"54464",273,64,2,59,553,1,49,45,59,48
"54465",273,65,2,66,648,1,47,39,66,53
"54466",273,66,2,62,628,1,45,33,62,50
"54467",273,67,2,62,634,1,57,46,62,54
"54468",273,68,2,58,643,1,44,48,58,55
"54469",273,69,2,57,733,1,48,42,57,63
"54470",273,70,2,47,650,1,52,48,47,53
"54471",273,71,2,51,875,1,44,34,51,63
"54472",273,72,3,64,754,1,42,41,50,64
"54473",273,73,3,53,757,1,45,47,49,53
"54474",273,74,3,60,1254,1,39,50,44,60
"54475",273,75,3,52,480,1,49,50,41,52
"54476",273,76,3,53,580,1,51,52,50,53
"54477",273,77,0,48,565,1,48,54,51,58
"54478",273,78,1,46,534,1,45,46,63,54
"54479",273,79,0,51,714,1,51,43,63,55
"54480",273,80,1,54,593,1,50,54,63,60
"54481",273,81,1,46,783,1,50,46,66,53
"54482",273,82,3,55,628,1,41,47,67,55
"54483",273,83,2,68,693,1,40,44,68,58
"54484",273,84,2,74,679,1,41,48,74,54
"54485",273,85,2,81,501,1,47,50,81,59
"54486",273,86,2,70,611,1,46,49,70,65
"54487",273,87,2,78,581,1,41,49,78,56
"54488",273,88,2,78,550,1,44,58,78,59
"54489",273,89,2,81,529,1,48,68,81,60
"54490",273,90,2,78,553,1,51,62,78,60
"54491",273,91,2,86,539,1,52,60,86,57
"54492",273,92,2,77,535,1,41,66,77,63
"54493",273,93,2,74,547,1,50,64,74,63
"54494",273,94,2,84,521,1,45,62,84,63
"54495",273,95,2,81,489,1,41,67,81,60
"54496",273,96,2,82,596,1,48,67,82,69
"54497",273,97,2,71,410,1,46,73,71,66
"54498",273,98,2,80,453,1,36,69,80,68
"54499",273,99,2,74,544,1,43,65,74,62
"54500",273,100,2,88,1858,1,46,65,88,68
"54501",273,101,2,78,649,1,38,69,78,65
"54502",273,102,2,71,546,1,46,58,71,64
"54503",273,103,2,73,759,1,46,51,73,66
"54504",273,104,2,85,617,1,46,53,85,61
"54505",273,105,2,78,651,1,52,52,78,69
"54506",273,106,2,81,597,1,48,50,81,70
"54507",273,107,2,73,573,1,55,56,73,61
"54508",273,108,2,74,659,1,54,58,74,66
"54509",273,109,2,74,585,1,54,53,74,66
"54510",273,110,2,76,623,1,49,53,76,61
"54511",273,111,2,78,591,1,48,45,78,59
"54512",273,112,2,77,550,1,47,46,77,65
"54513",273,113,2,73,618,1,46,39,73,70
"54514",273,114,2,71,542,1,46,48,71,68
"54515",273,115,2,68,561,1,45,43,68,71
"54516",273,116,3,82,1024,1,42,54,64,82
"54517",273,117,3,77,744,1,45,48,57,77
"54518",273,118,3,66,670,1,30,54,61,66
"54519",273,119,3,66,920,1,43,52,58,66
"54520",273,120,0,53,580,1,53,50,59,71
"54521",273,121,1,55,757,1,41,55,58,68
"54522",273,122,2,52,1077,1,56,48,52,65
"54523",273,123,3,69,641,1,48,36,58,69
"54524",273,124,3,69,643,1,58,49,66,69
"54525",273,125,3,69,693,1,52,50,48,69
"54526",273,126,3,67,632,1,50,55,61,67
"54527",273,127,3,69,649,1,51,48,54,69
"54528",273,128,3,75,719,1,52,52,57,75
"54529",273,129,3,70,724,1,46,59,52,70
"54530",273,130,3,73,618,1,41,52,50,73
"54531",273,131,3,79,632,1,44,64,50,79
"54532",273,132,3,74,583,1,41,62,60,74
"54533",273,133,3,65,671,1,44,58,60,65
"54534",273,134,3,75,1001,1,40,53,53,75
"54535",273,135,3,66,727,1,42,52,54,66
"54536",273,136,3,67,592,1,37,53,55,67
"54537",273,137,3,67,555,1,36,56,56,67
"54538",273,138,3,58,571,1,32,52,68,58
"54539",273,139,0,28,933,1,28,60,62,62
"54540",273,140,1,50,578,1,40,50,60,62
"54541",273,141,2,64,604,1,27,64,64,58
"54542",273,142,2,64,647,1,30,59,64,58
"54543",273,143,1,60,520,1,28,60,58,64
"54544",273,144,2,52,806,1,30,58,52,58
"54545",273,145,1,62,509,1,37,62,61,67
"54546",273,146,1,53,572,1,31,53,57,67
"54547",273,147,3,68,497,1,33,58,55,68
"54548",273,148,3,62,511,1,31,56,64,62
"54549",273,149,3,53,582,1,22,52,59,53
"54550",273,150,1,58,693,1,41,58,52,58
"54551",273,151,1,57,660,1,41,57,53,59
"54552",273,152,2,48,427,1,35,53,48,66
"54553",273,153,3,58,650,1,33,52,61,58
"54554",273,154,3,64,645,1,34,54,55,64
"54555",273,155,3,62,705,1,23,51,64,62
"54556",273,156,3,58,634,1,22,45,41,58
"54557",273,157,0,29,813,1,29,46,47,60
"54558",273,158,3,61,521,1,27,40,40,61
"54559",273,159,3,57,681,1,33,46,40,57
"54560",273,160,3,61,576,1,27,47,49,61
"54561",273,161,3,62,665,1,32,51,43,62
"54562",273,162,3,67,596,1,31,58,46,67
"54563",273,163,1,51,569,1,26,51,50,64
"54564",273,164,2,58,570,1,33,55,58,69
"54565",273,165,3,65,588,1,33,49,49,65
"54566",273,166,3,53,663,1,26,49,57,53
"54567",273,167,3,54,615,1,30,55,55,54
"54568",273,168,3,63,506,1,24,55,50,63
"54569",273,169,3,64,571,1,24,57,45,64
"54570",273,170,3,64,612,1,30,54,52,64
"54571",273,171,0,35,1011,1,35,43,44,56
"54572",273,172,1,56,580,1,21,56,48,67
"54573",273,173,2,42,520,1,33,53,42,64
"54574",273,174,3,56,609,1,30,41,51,56
"54575",273,175,3,61,750,1,24,54,52,61
"54576",273,176,3,60,583,1,35,57,50,60
"54577",273,177,1,57,382,1,31,57,48,49
"54578",273,178,3,51,479,1,31,60,46,51
"54579",273,179,3,53,622,1,41,71,48,53
"54580",273,180,1,67,701,1,38,67,40,58
"54581",273,181,1,60,670,1,41,60,41,51
"54582",273,182,1,57,551,1,48,57,46,40
"54583",273,183,1,52,721,1,49,52,38,42
"54584",273,184,2,45,783,1,51,53,45,45
"54585",273,185,2,45,848,1,59,58,45,43
"54586",273,186,3,52,648,1,47,45,53,52
"54587",273,187,3,40,686,1,62,45,48,40
"54588",273,188,2,49,820,1,52,44,49,45
"54589",273,189,3,52,946,1,54,47,55,52
"54590",273,190,3,46,571,1,55,47,50,46
"54591",273,191,3,51,760,1,55,46,49,51
"54592",273,192,3,40,627,1,44,55,56,40
"54593",273,193,1,44,724,1,46,44,51,41
"54594",273,194,0,40,505,1,40,38,61,58
"54595",273,195,0,44,863,1,44,48,54,57
"54596",273,196,1,47,497,1,43,47,56,45
"54597",273,197,1,49,691,1,38,49,66,49
"54598",273,198,1,54,591,1,39,54,62,42
"54599",273,199,1,54,631,1,37,54,60,42
"54600",273,200,1,51,667,1,46,51,57,38
"54601",274,1,0,46,8082,1,46,47,51,51
"54602",274,2,1,52,927,1,51,52,45,55
"54603",274,3,2,49,907,1,60,54,49,51
"54604",274,4,3,51,767,1,55,51,43,51
"54605",274,5,1,52,953,1,47,52,45,65
"54606",274,6,1,58,453,1,51,58,40,64
"54607",274,7,1,54,349,1,58,54,39,59
"54608",274,8,1,57,334,1,47,57,29,62
"54609",274,9,1,53,292,1,48,53,39,61
"54610",274,10,1,58,208,1,54,58,28,69
"54611",274,11,1,51,228,1,51,51,21,61
"54612",274,12,1,58,204,1,53,58,35,65
"54613",274,13,1,59,193,1,52,59,30,59
"54614",274,14,1,65,200,1,43,65,29,68
"54615",274,15,1,58,193,1,30,58,36,52
"54616",274,16,1,61,196,1,42,61,34,47
"54617",274,17,1,63,193,1,41,63,33,51
"54618",274,18,1,62,201,1,37,62,44,57
"54619",274,19,1,61,200,1,34,61,32,49
"54620",274,20,1,58,193,1,36,58,45,52
"54621",274,21,1,57,194,1,31,57,35,41
"54622",274,22,1,70,192,1,34,70,45,52
"54623",274,23,1,63,186,1,36,63,35,48
