"","ID","block","trial","chosen","reward","rt","session","reward1","reward2","cond"
"96504",322,21,4,1,58,1151,1,50,58,"SF"
"96505",322,21,5,1,58,1271,1,51,58,"SF"
"96506",322,21,6,1,59,1327,1,49,59,"SF"
"96507",322,21,7,1,56,1288,1,50,56,"SF"
"96508",322,21,8,1,53,1231,1,52,53,"SF"
"96509",322,21,9,1,59,1270,1,48,59,"SF"
"96510",322,21,10,1,56,1265,1,49,56,"SF"
"96511",322,22,1,0,79,628,1,79,82,"SF"
"96512",322,22,2,1,80,1495,1,78,80,"SF"
"96513",322,22,3,0,78,1232,1,78,80,"SF"
"96514",322,22,4,1,76,1225,1,80,76,"SF"
"96515",322,22,5,0,77,1309,1,77,77,"SF"
"96516",322,22,6,1,78,1337,1,78,78,"SF"
"96517",322,22,7,1,71,1192,1,80,71,"SF"
"96518",322,22,8,0,79,1240,1,79,70,"SF"
"96519",322,22,9,0,78,1263,1,78,70,"SF"
"96520",322,22,10,1,79,1396,1,79,79,"SF"
"96521",322,23,1,0,20,874,1,20,21,"FF"
"96522",322,23,2,1,19,1264,1,21,19,"FF"
"96523",322,23,3,0,21,1208,1,21,11,"FF"
"96524",322,23,4,1,8,1245,1,24,8,"FF"
"96525",322,23,5,0,22,1225,1,22,10,"FF"
"96526",322,23,6,0,19,1215,1,19,16,"FF"
"96527",322,23,7,0,29,1270,1,29,12,"FF"
"96528",322,23,8,0,24,1241,1,24,9,"FF"
"96529",322,23,9,0,26,1303,1,26,4,"FF"
"96530",322,23,10,0,28,1258,1,28,1,"FF"
"96531",322,24,1,0,60,721,1,60,62,"SS"
"96532",322,24,2,1,62,1264,1,61,62,"SS"
"96533",322,24,3,0,61,1238,1,61,61,"SS"
"96534",322,24,4,1,61,1121,1,60,61,"SS"
"96535",322,24,5,0,61,1293,1,61,63,"SS"
"96536",322,24,6,1,62,1249,1,61,62,"SS"
"96537",322,24,7,0,59,1263,1,59,62,"SS"
"96538",322,24,8,1,62,1239,1,58,62,"SS"
"96539",322,24,9,1,64,1202,1,60,64,"SS"
"96540",322,24,10,1,61,1272,1,59,61,"SS"
"96541",322,25,1,0,15,1238,1,15,10,"FS"
"96542",322,25,2,1,10,1280,1,14,10,"FS"
"96543",322,25,3,0,16,1258,1,16,12,"FS"
"96544",322,25,4,1,10,1157,1,24,10,"FS"
"96545",322,25,5,0,26,1248,1,26,12,"FS"
"96546",322,25,6,0,26,1239,1,26,8,"FS"
"96547",322,25,7,0,26,1173,1,26,11,"FS"
"96548",322,25,8,0,24,1194,1,24,10,"FS"
"96549",322,25,9,0,36,1207,1,36,12,"FS"
"96550",322,25,10,0,35,1263,1,35,11,"FS"
"96551",322,26,1,0,55,862,1,55,52,"FF"
"96552",322,26,2,1,59,1370,1,56,59,"FF"
"96553",322,26,3,0,53,1256,1,53,64,"FF"
"96554",322,26,4,1,66,1319,1,57,66,"FF"
"96555",322,26,5,1,66,1256,1,56,66,"FF"
"96556",322,26,6,1,63,1094,1,57,63,"FF"
"96557",322,26,7,1,52,1120,1,54,52,"FF"
"96558",322,26,8,0,56,1135,1,56,55,"FF"
"96559",322,26,9,0,54,1255,1,54,59,"FF"
"96560",322,26,10,1,55,1223,1,54,55,"FF"
"96561",322,27,1,0,35,816,1,35,30,"SS"
"96562",322,27,2,1,30,1536,1,35,30,"SS"
"96563",322,27,3,0,37,1280,1,37,31,"SS"
"96564",322,27,4,1,29,1303,1,35,29,"SS"
"96565",322,27,5,0,36,1092,1,36,29,"SS"
"96566",322,27,6,0,35,1115,1,35,30,"SS"
"96567",322,27,7,0,36,1151,1,36,29,"SS"
"96568",322,27,8,0,35,1231,1,35,30,"SS"
"96569",322,27,9,1,30,1021,1,34,30,"SS"
"96570",322,27,10,0,34,1186,1,34,29,"SS"
"96571",322,28,1,0,12,698,1,12,6,"SF"
"96572",322,28,2,1,7,1295,1,12,7,"SF"
"96573",322,28,3,0,10,1120,1,10,14,"SF"
"96574",322,28,4,0,10,1207,1,10,18,"SF"
"96575",322,28,5,0,10,1231,1,10,21,"SF"
"96576",322,28,6,1,20,1264,1,10,20,"SF"
"96577",322,28,7,1,13,1248,1,13,13,"SF"
"96578",322,28,8,0,12,1327,1,12,14,"SF"
"96579",322,28,9,1,11,1440,1,11,11,"SF"
"96580",322,28,10,1,19,1367,1,11,19,"SF"
"96581",322,29,1,0,25,1277,1,25,20,"FF"
"96582",322,29,2,1,17,1121,1,20,17,"FF"
"96583",322,29,3,0,15,1280,1,15,20,"FF"
"96584",322,29,4,1,31,1248,1,24,31,"FF"
"96585",322,29,5,1,27,1239,1,18,27,"FF"
"96586",322,29,6,1,30,1208,1,27,30,"FF"
"96587",322,29,7,1,36,1200,1,23,36,"FF"
"96588",322,29,8,1,43,1207,1,18,43,"FF"
"96589",322,29,9,1,42,1280,1,12,42,"FF"
"96590",322,29,10,1,39,1072,1,6,39,"FF"
"96591",322,30,1,0,28,749,1,28,27,"SS"
"96592",322,30,2,1,25,1287,1,28,25,"SS"
"96593",322,30,3,0,28,1232,1,28,28,"SS"
"96594",322,30,4,1,24,1150,1,27,24,"SS"
"96595",322,30,5,0,28,1154,1,28,27,"SS"
"96596",322,30,6,0,29,1239,1,29,25,"SS"
"96597",322,30,7,0,27,1206,1,27,25,"SS"
"96598",322,30,8,1,27,1250,1,28,27,"SS"
"96599",322,30,9,0,29,1232,1,29,26,"SS"
"96600",322,30,10,1,26,1262,1,28,26,"SS"
"96601",323,1,1,0,45,7339,1,45,47,"SS"
"96602",323,1,2,1,51,1772,1,43,51,"SS"
"96603",323,1,3,1,50,1108,1,44,50,"SS"
"96604",323,1,4,1,49,793,1,45,49,"SS"
"96605",323,1,5,1,46,417,1,42,46,"SS"
"96606",323,1,6,1,47,282,1,43,47,"SS"
"96607",323,1,7,1,48,187,1,45,48,"SS"
"96608",323,1,8,1,49,183,1,44,49,"SS"
"96609",323,1,9,1,47,175,1,45,47,"SS"
"96610",323,1,10,1,47,166,1,43,47,"SS"
"96611",323,2,1,0,68,385,1,68,75,"SF"
"96612",323,2,2,1,75,867,1,70,75,"SF"
"96613",323,2,3,1,73,665,1,68,73,"SF"
"96614",323,2,4,1,78,366,1,71,78,"SF"
"96615",323,2,5,1,78,166,1,70,78,"SF"
"96616",323,2,6,1,75,149,1,69,75,"SF"
"96617",323,2,7,1,75,157,1,69,75,"SF"
"96618",323,2,8,1,73,177,1,67,73,"SF"
"96619",323,2,9,1,78,182,1,70,78,"SF"
"96620",323,2,10,1,75,179,1,71,75,"SF"
"96621",323,3,1,0,12,541,1,12,15,"FF"
"96622",323,3,2,1,14,874,1,11,14,"FF"
"96623",323,3,3,1,19,583,1,7,19,"FF"
"96624",323,3,4,1,16,262,1,5,16,"FF"
"96625",323,3,5,1,15,257,1,6,15,"FF"
"96626",323,3,6,0,12,340,1,12,14,"FF"
"96627",323,3,7,0,12,442,1,12,10,"FF"
"96628",323,3,8,1,8,353,1,16,8,"FF"
"96629",323,3,9,1,9,302,1,22,9,"FF"
"96630",323,3,10,1,8,288,1,22,8,"FF"
"96631",323,4,1,0,29,876,1,29,24,"FS"
"96632",323,4,2,1,25,885,1,32,25,"FS"
"96633",323,4,3,0,38,609,1,38,24,"FS"
"96634",323,4,4,0,42,588,1,42,24,"FS"
"96635",323,4,5,0,38,253,1,38,26,"FS"
"96636",323,4,6,0,38,200,1,38,25,"FS"
"96637",323,4,7,0,42,162,1,42,25,"FS"
"96638",323,4,8,0,39,190,1,39,24,"FS"
"96639",323,4,9,0,41,252,1,41,26,"FS"
"96640",323,4,10,0,37,330,1,37,25,"FS"
"96641",323,5,1,0,40,538,1,40,42,"FF"
"96642",323,5,2,1,46,896,1,45,46,"FF"
"96643",323,5,3,1,46,738,1,47,46,"FF"
"96644",323,5,4,1,50,175,1,39,50,"FF"
"96645",323,5,5,1,50,167,1,41,50,"FF"
"96646",323,5,6,1,47,310,1,38,47,"FF"
"96647",323,5,7,1,48,177,1,45,48,"FF"
"96648",323,5,8,1,49,148,1,40,49,"FF"
"96649",323,5,9,1,48,141,1,42,48,"FF"
"96650",323,5,10,1,41,509,1,33,41,"FF"
"96651",323,6,1,1,48,825,1,50,48,"SS"
"96652",323,6,2,0,51,1857,1,51,49,"SS"
"96653",323,6,3,0,51,799,1,51,49,"SS"
"96654",323,6,4,0,50,205,1,50,47,"SS"
"96655",323,6,5,0,51,213,1,51,49,"SS"
"96656",323,6,6,0,50,216,1,50,45,"SS"
"96657",323,6,7,0,50,197,1,50,48,"SS"
"96658",323,6,8,0,50,177,1,50,49,"SS"
"96659",323,6,9,0,49,504,1,49,47,"SS"
"96660",323,6,10,0,50,290,1,50,47,"SS"
"96661",323,7,1,0,72,626,1,72,80,"FF"
"96662",323,7,2,1,83,987,1,77,83,"FF"
"96663",323,7,3,1,82,783,1,76,82,"FF"
"96664",323,7,4,1,85,248,1,81,85,"FF"
"96665",323,7,5,1,81,180,1,76,81,"FF"
"96666",323,7,6,1,82,254,1,76,82,"FF"
"96667",323,7,7,1,78,105,1,77,78,"FF"
"96668",323,7,8,1,76,391,1,77,76,"FF"
"96669",323,7,9,1,77,431,1,76,77,"FF"
"96670",323,7,10,0,80,388,1,80,74,"FF"
"96671",323,8,1,0,49,592,1,49,52,"SS"
"96672",323,8,2,1,53,850,1,48,53,"SS"
"96673",323,8,3,1,51,475,1,48,51,"SS"
"96674",323,8,4,1,51,215,1,49,51,"SS"
"96675",323,8,5,1,51,155,1,47,51,"SS"
"96676",323,8,6,1,53,597,1,47,53,"SS"
"96677",323,8,7,1,52,383,1,49,52,"SS"
"96678",323,8,8,0,46,412,1,46,50,"SS"
"96679",323,8,9,1,53,394,1,47,53,"SS"
"96680",323,8,10,1,53,408,1,48,53,"SS"
"96681",323,9,1,1,82,491,1,77,82,"FS"
"96682",323,9,2,0,67,870,1,67,83,"FS"
"96683",323,9,3,1,83,509,1,67,83,"FS"
"96684",323,9,4,1,83,277,1,67,83,"FS"
"96685",323,9,5,1,80,287,1,70,80,"FS"
"96686",323,9,6,1,83,502,1,70,83,"FS"
"96687",323,9,7,1,84,340,1,67,84,"FS"
"96688",323,9,8,1,84,257,1,61,84,"FS"
"96689",323,9,9,1,82,287,1,64,82,"FS"
"96690",323,9,10,1,82,247,1,69,82,"FS"
"96691",323,10,1,1,72,478,1,75,72,"SS"
"96692",323,10,2,0,74,1343,1,74,72,"SS"
"96693",323,10,3,1,69,437,1,75,69,"SS"
"96694",323,10,4,1,73,439,1,76,73,"SS"
"96695",323,10,5,0,76,277,1,76,71,"SS"
"96696",323,10,6,0,73,361,1,73,71,"SS"
"96697",323,10,7,0,74,219,1,74,71,"SS"
"96698",323,10,8,0,75,205,1,75,70,"SS"
"96699",323,10,9,0,75,330,1,75,71,"SS"
"96700",323,10,10,0,74,769,1,74,70,"SS"
"96701",323,11,1,0,75,475,1,75,79,"FF"
"96702",323,11,2,1,81,878,1,79,81,"FF"
"96703",323,11,3,1,84,595,1,78,84,"FF"
"96704",323,11,4,1,84,227,1,80,84,"FF"
"96705",323,11,5,1,84,162,1,77,84,"FF"
"96706",323,11,6,1,83,192,1,71,83,"FF"
"96707",323,11,7,1,75,299,1,73,75,"FF"
"96708",323,11,8,1,72,181,1,71,72,"FF"
"96709",323,11,9,1,75,182,1,72,75,"FF"
"96710",323,11,10,1,74,198,1,73,74,"FF"
"96711",323,12,1,1,39,574,1,35,39,"FS"
"96712",323,12,2,0,37,1154,1,37,38,"FS"
"96713",323,12,3,1,38,1122,1,32,38,"FS"
"96714",323,12,4,0,28,1122,1,28,40,"FS"
"96715",323,12,5,1,40,1005,1,35,40,"FS"
"96716",323,12,6,1,37,422,1,42,37,"FS"
"96717",323,12,7,1,39,178,1,44,39,"FS"
"96718",323,12,8,1,38,168,1,47,38,"FS"
"96719",323,12,9,1,38,153,1,46,38,"FS"
"96720",323,12,10,1,38,192,1,51,38,"FS"
"96721",323,13,1,1,88,314,1,85,88,"FS"
"96722",323,13,2,0,83,1381,1,83,89,"FS"
"96723",323,13,3,1,88,1236,1,86,88,"FS"
"96724",323,13,4,1,88,1063,1,82,88,"FS"
"96725",323,13,5,1,87,774,1,83,87,"FS"
"96726",323,13,6,1,89,684,1,84,89,"FS"
"96727",323,13,7,1,89,658,1,83,89,"FS"
"96728",323,13,8,1,89,625,1,86,89,"FS"
"96729",323,13,9,1,89,647,1,86,89,"FS"
"96730",323,13,10,1,87,617,1,89,87,"FS"
"96731",323,14,1,1,38,2397,1,43,38,"FF"
"96732",323,14,2,0,38,966,1,38,35,"FF"
"96733",323,14,3,0,39,895,1,39,34,"FF"
"96734",323,14,4,0,39,549,1,39,27,"FF"
"96735",323,14,5,0,35,364,1,35,25,"FF"
"96736",323,14,6,0,32,275,1,32,28,"FF"
"96737",323,14,7,0,31,572,1,31,32,"FF"
"96738",323,14,8,1,36,695,1,31,36,"FF"
"96739",323,14,9,1,34,600,1,36,34,"FF"
"96740",323,14,10,0,29,689,1,29,30,"FF"
"96741",323,15,1,1,64,4385,1,69,64,"SS"
"96742",323,15,2,0,70,1029,1,70,65,"SS"
"96743",323,15,3,0,68,1043,1,68,61,"SS"
"96744",323,15,4,0,67,798,1,67,63,"SS"
"96745",323,15,5,0,69,522,1,69,64,"SS"
"96746",323,15,6,0,67,548,1,67,64,"SS"
"96747",323,15,7,0,69,546,1,69,65,"SS"
"96748",323,15,8,0,68,542,1,68,64,"SS"
"96749",323,15,9,0,69,520,1,69,61,"SS"
"96750",323,15,10,0,68,424,1,68,62,"SS"
"96751",323,16,1,1,16,2556,1,12,16,"FS"
"96752",323,16,2,0,12,939,1,12,16,"FS"
"96753",323,16,3,1,16,888,1,8,16,"FS"
"96754",323,16,4,0,9,1806,1,9,14,"FS"
"96755",323,16,5,1,16,1133,1,1,16,"FS"
"96756",323,16,6,1,14,1013,1,3,14,"FS"
"96757",323,16,7,1,16,1131,1,5,16,"FS"
"96758",323,16,8,1,15,1037,1,8,15,"FS"
"96759",323,16,9,1,15,914,1,11,15,"FS"
"96760",323,16,10,1,14,419,1,17,14,"FS"
"96761",323,17,1,1,50,334,1,48,50,"SS"
"96762",323,17,2,0,47,1030,1,47,53,"SS"
"96763",323,17,3,1,52,462,1,47,52,"SS"
"96764",323,17,4,1,53,385,1,48,53,"SS"
"96765",323,17,5,1,51,216,1,49,51,"SS"
"96766",323,17,6,1,54,163,1,49,54,"SS"
"96767",323,17,7,1,52,216,1,47,52,"SS"
"96768",323,17,8,1,52,201,1,47,52,"SS"
"96769",323,17,9,1,53,247,1,48,53,"SS"
"96770",323,17,10,1,54,236,1,49,54,"SS"
"96771",323,18,1,1,72,270,1,83,72,"FF"
"96772",323,18,2,0,87,1272,1,87,69,"FF"
"96773",323,18,3,0,95,609,1,95,71,"FF"
"96774",323,18,4,0,84,212,1,84,66,"FF"
"96775",323,18,5,0,81,173,1,81,63,"FF"
"96776",323,18,6,0,82,139,1,82,69,"FF"
"96777",323,18,7,0,74,207,1,74,62,"FF"
"96778",323,18,8,0,77,200,1,77,65,"FF"
"96779",323,18,9,0,72,179,1,72,70,"FF"
"96780",323,18,10,0,67,165,1,67,78,"FF"
"96781",323,19,1,1,44,433,1,49,44,"FF"
"96782",323,19,2,0,52,932,1,52,49,"FF"
"96783",323,19,3,0,49,580,1,49,45,"FF"
"96784",323,19,4,0,40,197,1,40,48,"FF"
"96785",323,19,5,0,41,164,1,41,47,"FF"
"96786",323,19,6,0,44,178,1,44,49,"FF"
"96787",323,19,7,1,49,184,1,48,49,"FF"
"96788",323,19,8,1,51,194,1,43,51,"FF"
"96789",323,19,9,1,54,169,1,51,54,"FF"
"96790",323,19,10,0,54,187,1,54,58,"FF"
"96791",323,20,1,1,25,364,1,20,25,"SS"
"96792",323,20,2,0,20,500,1,20,24,"SS"
"96793",323,20,3,1,23,515,1,19,23,"SS"
"96794",323,20,4,1,21,493,1,19,21,"SS"
"96795",323,20,5,1,25,297,1,21,25,"SS"
"96796",323,20,6,1,24,183,1,20,24,"SS"
"96797",323,20,7,1,24,151,1,21,24,"SS"
"96798",323,20,8,1,24,153,1,21,24,"SS"
"96799",323,20,9,1,24,205,1,20,24,"SS"
"96800",323,20,10,1,26,127,1,20,26,"SS"
"96801",323,21,1,1,47,347,1,50,47,"SF"
"96802",323,21,2,0,49,758,1,49,48,"SF"
"96803",323,21,3,0,50,464,1,50,53,"SF"
"96804",323,21,4,0,50,296,1,50,58,"SF"
"96805",323,21,5,0,51,188,1,51,58,"SF"
"96806",323,21,6,0,49,187,1,49,59,"SF"
"96807",323,21,7,0,50,216,1,50,56,"SF"
"96808",323,21,8,0,52,121,1,52,53,"SF"
"96809",323,21,9,0,48,152,1,48,59,"SF"
"96810",323,21,10,0,49,166,1,49,56,"SF"
"96811",323,22,1,1,82,632,1,79,82,"SF"
"96812",323,22,2,0,78,884,1,78,80,"SF"
"96813",323,22,3,1,80,425,1,78,80,"SF"
"96814",323,22,4,1,76,191,1,80,76,"SF"
"96815",323,22,5,1,77,162,1,77,77,"SF"
"96816",323,22,6,1,78,185,1,78,78,"SF"
"96817",323,22,7,1,71,199,1,80,71,"SF"
"96818",323,22,8,1,70,169,1,79,70,"SF"
"96819",323,22,9,1,70,188,1,78,70,"SF"
"96820",323,22,10,1,79,686,1,79,79,"SF"
"96821",323,23,1,1,21,494,1,20,21,"FF"
"96822",323,23,2,0,21,975,1,21,19,"FF"
"96823",323,23,3,1,11,622,1,21,11,"FF"
"96824",323,23,4,0,24,485,1,24,8,"FF"
"96825",323,23,5,0,22,531,1,22,10,"FF"
"96826",323,23,6,0,19,195,1,19,16,"FF"
"96827",323,23,7,0,29,157,1,29,12,"FF"
"96828",323,23,8,0,24,546,1,24,9,"FF"
"96829",323,23,9,0,26,186,1,26,4,"FF"
"96830",323,23,10,0,28,313,1,28,1,"FF"
"96831",323,24,1,1,62,910,1,60,62,"SS"
"96832",323,24,2,0,61,979,1,61,62,"SS"
"96833",323,24,3,1,61,518,1,61,61,"SS"
"96834",323,24,4,1,61,275,1,60,61,"SS"
"96835",323,24,5,1,63,185,1,61,63,"SS"
"96836",323,24,6,1,62,171,1,61,62,"SS"
"96837",323,24,7,1,62,345,1,59,62,"SS"
"96838",323,24,8,1,62,326,1,58,62,"SS"
"96839",323,24,9,1,64,272,1,60,64,"SS"
"96840",323,24,10,1,61,165,1,59,61,"SS"
"96841",323,25,1,1,10,383,1,15,10,"FS"
"96842",323,25,2,0,14,984,1,14,10,"FS"
"96843",323,25,3,0,16,773,1,16,12,"FS"
"96844",323,25,4,0,24,211,1,24,10,"FS"
"96845",323,25,5,0,26,173,1,26,12,"FS"
"96846",323,25,6,0,26,314,1,26,8,"FS"
"96847",323,25,7,0,26,187,1,26,11,"FS"
"96848",323,25,8,0,24,206,1,24,10,"FS"
"96849",323,25,9,0,36,441,1,36,12,"FS"
"96850",323,25,10,0,35,287,1,35,11,"FS"
"96851",323,26,1,0,55,612,1,55,52,"FF"
"96852",323,26,2,1,59,742,1,56,59,"FF"
"96853",323,26,3,1,64,459,1,53,64,"FF"
"96854",323,26,4,1,66,168,1,57,66,"FF"
"96855",323,26,5,1,66,157,1,56,66,"FF"
"96856",323,26,6,1,63,163,1,57,63,"FF"
"96857",323,26,7,1,52,456,1,54,52,"FF"
"96858",323,26,8,1,55,165,1,56,55,"FF"
"96859",323,26,9,1,59,153,1,54,59,"FF"
"96860",323,26,10,1,55,166,1,54,55,"FF"
"96861",323,27,1,1,30,482,1,35,30,"SS"
"96862",323,27,2,0,35,897,1,35,30,"SS"
"96863",323,27,3,0,37,443,1,37,31,"SS"
"96864",323,27,4,0,35,199,1,35,29,"SS"
"96865",323,27,5,0,36,183,1,36,29,"SS"
"96866",323,27,6,0,35,246,1,35,30,"SS"
"96867",323,27,7,0,36,191,1,36,29,"SS"
"96868",323,27,8,0,35,183,1,35,30,"SS"
"96869",323,27,9,0,34,225,1,34,30,"SS"
"96870",323,27,10,0,34,369,1,34,29,"SS"
"96871",323,28,1,0,12,691,1,12,6,"SF"
"96872",323,28,2,1,7,765,1,12,7,"SF"
"96873",323,28,3,0,10,451,1,10,14,"SF"
"96874",323,28,4,0,10,212,1,10,18,"SF"
"96875",323,28,5,0,10,173,1,10,21,"SF"
"96876",323,28,6,0,10,268,1,10,20,"SF"
"96877",323,28,7,0,13,371,1,13,13,"SF"
"96878",323,28,8,0,12,207,1,12,14,"SF"
"96879",323,28,9,0,11,264,1,11,11,"SF"
"96880",323,28,10,0,11,186,1,11,19,"SF"
"96881",323,29,1,1,20,339,1,25,20,"FF"
"96882",323,29,2,0,20,1096,1,20,17,"FF"
"96883",323,29,3,1,20,820,1,15,20,"FF"
"96884",323,29,4,0,24,659,1,24,31,"FF"
"96885",323,29,5,0,18,736,1,18,27,"FF"
"96886",323,29,6,1,30,386,1,27,30,"FF"
"96887",323,29,7,1,36,641,1,23,36,"FF"
"96888",323,29,8,1,43,292,1,18,43,"FF"
"96889",323,29,9,1,42,264,1,12,42,"FF"
"96890",323,29,10,1,39,436,1,6,39,"FF"
"96891",323,30,1,1,27,578,1,28,27,"SS"
"96892",323,30,2,0,28,691,1,28,25,"SS"
"96893",323,30,3,0,28,620,1,28,28,"SS"
"96894",323,30,4,0,27,278,1,27,24,"SS"
"96895",323,30,5,1,27,488,1,28,27,"SS"
"96896",323,30,6,1,25,400,1,29,25,"SS"
"96897",323,30,7,0,27,319,1,27,25,"SS"
"96898",323,30,8,0,28,432,1,28,27,"SS"
"96899",323,30,9,1,26,373,1,29,26,"SS"
"96900",323,30,10,1,26,373,1,28,26,"SS"
"96901",324,1,1,0,45,6392,1,45,47,"SS"
"96902",324,1,2,1,51,1551,1,43,51,"SS"
"96903",324,1,3,1,50,973,1,44,50,"SS"
"96904",324,1,4,1,49,550,1,45,49,"SS"
"96905",324,1,5,1,46,824,1,42,46,"SS"
"96906",324,1,6,0,43,538,1,43,47,"SS"
"96907",324,1,7,1,48,850,1,45,48,"SS"
"96908",324,1,8,1,49,551,1,44,49,"SS"
"96909",324,1,9,1,47,473,1,45,47,"SS"
"96910",324,1,10,1,47,501,1,43,47,"SS"
"96911",324,2,1,0,68,602,1,68,75,"SF"
"96912",324,2,2,1,75,813,1,70,75,"SF"
"96913",324,2,3,1,73,664,1,68,73,"SF"
"96914",324,2,4,1,78,687,1,71,78,"SF"
"96915",324,2,5,1,78,650,1,70,78,"SF"
"96916",324,2,6,1,75,647,1,69,75,"SF"
"96917",324,2,7,0,69,702,1,69,75,"SF"
"96918",324,2,8,1,73,800,1,67,73,"SF"
"96919",324,2,9,1,78,698,1,70,78,"SF"
"96920",324,2,10,1,75,613,1,71,75,"SF"
"96921",324,3,1,0,12,866,1,12,15,"FF"
"96922",324,3,2,1,14,751,1,11,14,"FF"
"96923",324,3,3,1,19,898,1,7,19,"FF"
"96924",324,3,4,1,16,639,1,5,16,"FF"
"96925",324,3,5,0,6,613,1,6,15,"FF"
"96926",324,3,6,1,14,474,1,12,14,"FF"
"96927",324,3,7,1,10,512,1,12,10,"FF"
"96928",324,3,8,1,8,575,1,16,8,"FF"
"96929",324,3,9,0,22,751,1,22,9,"FF"
"96930",324,3,10,0,22,1074,1,22,8,"FF"
"96931",324,4,1,0,29,748,1,29,24,"FS"
"96932",324,4,2,1,25,576,1,32,25,"FS"
"96933",324,4,3,0,38,700,1,38,24,"FS"
"96934",324,4,4,0,42,636,1,42,24,"FS"
"96935",324,4,5,0,38,550,1,38,26,"FS"
"96936",324,4,6,0,38,589,1,38,25,"FS"
"96937",324,4,7,0,42,586,1,42,25,"FS"
"96938",324,4,8,1,24,575,1,39,24,"FS"
"96939",324,4,9,0,41,537,1,41,26,"FS"
"96940",324,4,10,0,37,588,1,37,25,"FS"
"96941",324,5,1,0,40,572,1,40,42,"FF"
"96942",324,5,2,1,46,699,1,45,46,"FF"
"96943",324,5,3,1,46,701,1,47,46,"FF"
"96944",324,5,4,1,50,748,1,39,50,"FF"
"96945",324,5,5,1,50,626,1,41,50,"FF"
"96946",324,5,6,1,47,688,1,38,47,"FF"
"96947",324,5,7,1,48,725,1,45,48,"FF"
"96948",324,5,8,1,49,674,1,40,49,"FF"
"96949",324,5,9,1,48,725,1,42,48,"FF"
"96950",324,5,10,1,41,738,1,33,41,"FF"
"96951",324,6,1,0,50,778,1,50,48,"SS"
"96952",324,6,2,1,49,713,1,51,49,"SS"
"96953",324,6,3,0,51,688,1,51,49,"SS"
"96954",324,6,4,1,47,699,1,50,47,"SS"
"96955",324,6,5,0,51,687,1,51,49,"SS"
"96956",324,6,6,0,50,674,1,50,45,"SS"
"96957",324,6,7,1,48,826,1,50,48,"SS"
"96958",324,6,8,0,50,625,1,50,49,"SS"
"96959",324,6,9,0,49,1000,1,49,47,"SS"
"96960",324,6,10,0,50,650,1,50,47,"SS"
"96961",324,7,1,0,72,632,1,72,80,"FF"
"96962",324,7,2,1,83,576,1,77,83,"FF"
"96963",324,7,3,1,82,847,1,76,82,"FF"
"96964",324,7,4,1,85,713,1,81,85,"FF"
"96965",324,7,5,1,81,662,1,76,81,"FF"
"96966",324,7,6,1,82,651,1,76,82,"FF"
"96967",324,7,7,1,78,735,1,77,78,"FF"
"96968",324,7,8,0,77,700,1,77,76,"FF"
"96969",324,7,9,1,77,1025,1,76,77,"FF"
"96970",324,7,10,0,80,875,1,80,74,"FF"
"96971",324,8,1,0,49,697,1,49,52,"SS"
"96972",324,8,2,1,53,540,1,48,53,"SS"
"96973",324,8,3,1,51,749,1,48,51,"SS"
"96974",324,8,4,1,51,588,1,49,51,"SS"
"96975",324,8,5,1,51,688,1,47,51,"SS"
"96976",324,8,6,1,53,662,1,47,53,"SS"
"96977",324,8,7,1,52,648,1,49,52,"SS"
"96978",324,8,8,1,50,663,1,46,50,"SS"
"96979",324,8,9,1,53,688,1,47,53,"SS"
"96980",324,8,10,1,53,712,1,48,53,"SS"
"96981",324,9,1,0,77,824,1,77,82,"FS"
"96982",324,9,2,1,83,615,1,67,83,"FS"
"96983",324,9,3,1,83,687,1,67,83,"FS"
"96984",324,9,4,1,83,687,1,67,83,"FS"
"96985",324,9,5,1,80,677,1,70,80,"FS"
"96986",324,9,6,1,83,711,1,70,83,"FS"
"96987",324,9,7,1,84,725,1,67,84,"FS"
"96988",324,9,8,1,84,701,1,61,84,"FS"
"96989",324,9,9,1,82,688,1,64,82,"FS"
"96990",324,9,10,1,82,649,1,69,82,"FS"
"96991",324,10,1,0,75,743,1,75,72,"SS"
"96992",324,10,2,1,72,575,1,74,72,"SS"
"96993",324,10,3,0,75,674,1,75,69,"SS"
"96994",324,10,4,0,76,700,1,76,73,"SS"
"96995",324,10,5,0,76,636,1,76,71,"SS"
"96996",324,10,6,0,73,665,1,73,71,"SS"
"96997",324,10,7,0,74,687,1,74,71,"SS"
"96998",324,10,8,1,70,725,1,75,70,"SS"
"96999",324,10,9,0,75,700,1,75,71,"SS"
"97000",324,10,10,0,74,675,1,74,70,"SS"
"97001",324,11,1,0,75,1325,1,75,79,"FF"
"97002",324,11,2,1,81,663,1,79,81,"FF"
"97003",324,11,3,1,84,638,1,78,84,"FF"
"97004",324,11,4,1,84,576,1,80,84,"FF"
"97005",324,11,5,1,84,574,1,77,84,"FF"
"97006",324,11,6,1,83,636,1,71,83,"FF"
"97007",324,11,7,1,75,598,1,73,75,"FF"
"97008",324,11,8,0,71,650,1,71,72,"FF"
"97009",324,11,9,0,72,963,1,72,75,"FF"
"97010",324,11,10,1,74,676,1,73,74,"FF"
"97011",324,12,1,0,35,661,1,35,39,"FS"
"97012",324,12,2,1,38,499,1,37,38,"FS"
"97013",324,12,3,1,38,763,1,32,38,"FS"
"97014",324,12,4,1,40,712,1,28,40,"FS"
"97015",324,12,5,1,40,675,1,35,40,"FS"
